115	1090	9	53.16
105	1895	3	9.36
1876	104	4	13.27
807	118	8	42.02
1202	14	3	4.56
195	227	3	11.63
109	142	23	16.47
1363	107	7	36.74
115	2304	3	15.93
109	189	16	20.1
105	1640	3	8.75
145	333	4	16.84
3164	14	3	12.69
105	1820	9	57.05
763	1474	3	40.18
101	235	48	111.98
103	2800	3	11.32
2254	102	5	20.8
1265	114	7	40.69
135	136	10	17.96
908	14	6	13.51
2319	115	3	15.93
180	432	4	24.28
524	526	4	41.37
121	383	4	9.04
107	1027	3	7.39
108	3248	3	17.66
1319	626	3	37.51
462	119	11	51.7
118	3666	3	23.44
259	163	3	10.95
609	108	5	11.85
1233	12	4	8.15
242	274	3	16.3
825	119	9	53.48
102	527	7	7.88
769	105	5	10.04
277	162	78	887.76
993	12	5	9.72
103	1120	5	12.1
242	201	9	58.23
106	167	16	8.38
2087	107	5	27.7
108	1902	6	35.31
117	200	15	31.08
926	114	3	8.93
3195	14	3	12.69
222	14	24	26.18
112	3498	5	42.98
111	769	16	95.37
5453	111	3	25.28
1178	107	9	48.64
875	14	6	13
104	198	44	82.06
103	3998	3	14.97
707	737	3	34.1
192	107	14	13.63
583	104	8	14.6
208	2558	3	32.93
121	368	4	8.57
101	1478	5	14.41
339	112	37	201.1
101	1598	6	21.12
4024	12	3	14.4
110	573	4	8.35
101	1530	8	34.7
109	1134	3	8.69
1247	106	5	18.78
117	115	48	8.03
101	152	93	164.8
378	156	3	13.56
101	250	22	25.03
101	325	10	6.17
118	206	8	11.03
433	105	8	12.19
4313	119	3	28.91
212	12	19	10.33
1140	245	3	27.9
102	1250	6	17.08
332	102	13	13.58
465	443	55	1004.12
139	926	3	18.71
174	113	59	223.41
319	14	12	11.61
102	1454	3	5.53
310	107	14	34.53
169	142	3	4.14
346	118	4	6.68
749	118	14	89.22
1778	16	7	72.53
705	111	14	74.68
1255	103	12	62.81
101	505	42	217.31
1542	101	7	27.56
970	12	9	27.82
2574	110	7	58.84
1011	126	4	21.82
2128	126	6	54.17
1339	1339	3	44.42
101	1342	3	5.07
102	2927	4	17.43
106	2878	6	45.8
3770	110	3	20.75
941	12	6	13.26
209	106	10	5.62
282	12	12	7.86
108	1874	4	19.17
123	149	11	13.17
103	1603	4	11.23
3926	543	3	46.97
1055	14	8	25.42
141	371	32	292.55
1251	9	3	24.14
187	166	3	7.47
118	3970	3	23.44
726	107	14	69.74
111	497	5	10.79
526	14	8	11.97
118	1737	3	15.18
143	1266	6	53.55
2696	1068	3	48.62
101	1787	8	39.78
632	14	7	11.51
1190	111	3	9.85
101	1683	3	6.45
8	3565	3	34.88
685	126	8	47.91
107	168	13	6.34
110	2506	4	24.15
2572	121	4	29.37
1013	105	5	13.17
258	108	9	11.45
1114	119	3	12.93
660	162	13	123.25
230	108	27	75.16
810	115	4	13.11
754	12	5	6.54
805	262	10	114.71
305	322	3	20.07
1607	14	3	6.5
101	1017	4	5.92
104	1758	3	7.43
1008	1674	5	79.2
118	762	5	20.34
244	109	10	12.69
108	191	12	10.04
879	111	3	7.82
1469	14	4	10.37
2487	310	3	37.13
119	559	3	7.79
207	118	66	365.76
3371	118	3	21.23
130	276	4	11.95
112	386	7	16.2
111	3815	3	20.81
181	122	15	35.76
104	5204	3	19.71
3061	1653	3	53.89
243	455	3	20.73
121	1047	3	12.52
237	105	67	262.22
137	110	20	11.09
522	12	9	13.9
126	345	4	10.85
147	108	28	29.5
133	490	3	12.23
274	109	10	16.71
996	104	3	3.86
1395	755	3	39.46
107	2793	4	24.37
484	107	36	221.76
553	139	3	14.71
106	1666	5	23.27
432	1	3	19.79
115	433	6	14.93
782	320	7	78.21
4384	106	3	22.9
2204	119	3	18.4
1042	122	3	12.99
5111	1223	3	58.07
114	2435	3	16.77
111	1197	3	9.85
833	14	8	20.73
294	134	3	8.38
4406	14	3	19.25
544	113	4	8.76
1393	14	4	9.75
470	14	12	22.86
109	600	3	4.49
101	1094	5	10.39
111	375	4	4.67
3634	102	3	14.26
2523	102	3	9.47
114	5431	3	26.23
199	104	19	11
598	164	4	26.43
108	1230	3	9.33
101	1730	7	29.35
102	2546	3	9.47
102	2598	3	9.47
103	3402	3	12.82
150	116	65	223.6
1226	205	3	26.94
3860	164	4	52.34
439	14	7	6.24
107	176	11	4.54
2041	110	3	13.94
1221	122	3	14.4
121	610	4	13.63
2285	110	4	22.65
102	747	12	35.94
2400	12	6	31.96
152	217	4	12.62
102	815	5	7.24
126	225	15	57.41
2071	119	3	17.55
1090	105	4	9.56
111	5161	3	25.28
203	101	137	601.04
802	12	7	14.76
111	2920	4	26.13
2315	105	3	10.88
2036	101	6	26.02
435	12	7	5.37
106	640	7	18.87
743	234	6	57.02
106	699	3	4.28
118	2067	4	24.96
120	3023	3	22.31
172	312	8	51.38
841	107	4	10.43
3448	120	3	22.31
118	845	5	21.9
2709	173	4	45.7
299	104	25	56.06
194	111	9	6.5
143	129	16	40.42
711	14	8	17.84
108	317	8	12.86
721	454	3	30.41
108	258	10	14.39
866	180	3	21.95
179	196	5	19.6
922	104	23	151.13
574	14	10	20.72
3034	104	5	32.84
119	364	5	12.22
119	440	5	14.81
102	1690	3	6.51
1173	105	3	6.15
103	889	4	5.84
104	1379	3	6
2226	12	3	8.67
4218	105	3	16.72
105	1682	3	8.75
507	101	13	27.23
111	1901	7	46.86
118	201	7	7.52
861	12	4	4.96
1215	14	4	8.67
904	389	4	43.32
1971	310	3	35.23
3330	102	5	31.11
2346	102	3	9.47
124	102	218	271.08
1234	102	16	99.58
403	104	8	7.87
504	420	3	26.72
1085	114	11	70.55
102	494	7	6.77
177	159	3	6.3
3151	103	3	12.82
2259	12	3	8.67
1740	101	4	11.02
5417	110	3	25.21
4552	121	3	29.16
180	4040	3	35.74
273	137	5	19.12
104	414	6	4.02
763	356	11	137.82
101	1357	9	38.02
105	759	4	6.21
183	544	5	36.27
774	410	3	30.24
106	447	7	12.98
101	4097	3	14.19
126	798	4	19.68
120	971	10	66.61
57	127	19	61.14
8	1204	3	23.97
1318	14	5	13.82
271	14	16	16.83
120	911	3	11.52
107	728	4	9.1
3343	107	5	39.91
169	17	3	9.36
2222	14	3	9.08
101	2825	4	17.35
103	273	21	33.07
111	3504	5	42.13
114	136	22	17.65
839	364	3	29.5
119	691	5	20.56
101	383	9	7.35
119	615	3	8.48
444	119	20	118.77
914	112	3	8.52
9	185	3	7.14
119	794	3	10.46
109	171	17	16.32
109	12	337	132.33
1493	13	5	58.89
895	106	6	19.61
105	3160	3	14.55
121	1426	8	60.54
114	121	52	28.56
289	131	6	23.57
103	228	36	67.67
1432	119	6	39.99
141	1159	6	51.46
131	206	3	4.68
169	12	86	188.54
108	856	13	71.2
1417	111	5	25.05
427	111	7	17.12
118	438	7	23.18
2007	107	4	19.75
109	17	13	17.57
710	104	4	4.5
1715	118	9	73.4
101	487	16	38.34
119	783	9	51.89
2888	118	5	41.15
101	436	28	93.69
101	368	19	37.12
105	607	6	10.81
1033	1275	5	75.82
105	667	8	20.89
318	102	13	12.32
1313	114	6	32.51
540	104	29	133.22
1528	104	3	6.9
458	111	5	9.95
101	1248	4	7.91
110	224	15	28.7
163	113	23	39.88
329	14	14	18.07
436	169	6	40.27
1139	103	8	27.79
1426	101	10	48.24
1102	12	11	45.53
107	642	3	4.53
111	2171	7	52.99
115	1807	3	14.35
104	2771	3	11.62
57	141	10	34.66
1118	12	3	3.92
106	476	12	36.27
136	228	6	20.05
153	148	5	9.7
107	956	3	7.13
2799	101	3	10.56
333	12	13	14.03
102	510	11	19.73
102	460	7	5.82
101	3869	3	14.19
151	285	5	22.84
218	102	101	382.06
117	207	6	4.59
111	846	3	7.59
1106	14	3	4.27
104	326	40	140.9
102	4869	3	18.67
110	425	4	5.7
104	251	11	4.86
104	209	31	45.14
110	543	9	31.71
104	153	44	38.16
1122	14	3	4.27
132	120	17	14.54
198	14	29	30.19
101	1564	9	42.58
108	813	4	10.57
212	270	25	234.35
1027	641	6	80.78
1033	251	3	27.54
108	678	3	5.26
872	21	3	18.95
101	283	32	72.41
174	131	29	147.28
1099	106	5	17.47
158	172	5	14.54
140	295	3	9.71
103	361	15	25.34
102	1348	3	5.12
102	1228	6	17.08
101	619	19	66.9
208	1382	3	27.95
129	105	56	27.17
101	738	12	35.69
1010	101	10	33.95
483	106	8	18.09
108	243	8	7.28
1968	110	5	29.78
628	106	7	18.51
1861	107	7	43.78
748	107	8	29.89
290	287	4	27.45
523	102	7	7.64
1575	102	3	5.99
1352	104	3	6
126	391	4	12.11
102	1087	4	6.7
115	1399	6	33.87
102	915	5	8.67
672	114	3	6.73
104	2436	3	10.45
102	967	4	5.67
358	348	18	204.98
1319	104	3	5.61
1263	118	4	20.04
168	129	7	12.89
1200	105	3	6.15
102	2307	3	8.54
1101	117	18	162.62
2094	101	3	7.7
1487	12	4	9.83
813	183	3	21.74
429	115	6	14.93
101	2074	4	12.9
3260	225	3	36.47
120	2900	5	42.96
208	282	14	114.81
101	2014	4	12.9
532	112	3	4.89
247	108	8	7.82
840	1074	5	70.06
150	133	14	41.88
102	4532	3	18.67
116	110	68	16.63
1589	12	4	10.51
2124	108	3	13.91
479	12	27	96.86
1071	219	3	26.35
118	1763	3	15.84
1610	103	4	11.23
2751	4172	4	88.07
106	983	6	20.73
102	659	6	7.91
152	301	3	11.17
106	1059	3	6.75
1694	107	8	51.09
103	1967	4	13.89
101	3437	3	12.05
121	657	4	14.49
107	266	6	4.07
1365	111	4	17.25
740	14	14	49.73
898	111	3	7.82
101	2215	6	28.39
447	114	3	4.02
119	276	11	34.98
101	1047	8	23.79
1281	119	5	29.25
305	230	8	60.03
873	105	6	15.91
2364	108	4	22.97
3818	12	3	14.4
134	108	339	1843.25
253	156	7	34.32
1631	12	5	16.72
121	151	12	14
121	316	18	83.66
136	128	39	146.84
1354	119	8	58.08
423	163	4	22.79
101	4115	3	14.19
102	146	78	94.42
451	137	7	41.74
102	217	45	87.15
126	633	4	17.08
102	259	14	8.59
106	433	8	16.02
102	318	13	12.32
123	231	4	4.71
458	102	9	10.91
123	118	24	5.83
1237	118	6	34.87
104	400	7	5.42
170	382	3	14.81
110	287	7	9.94
102	3016	3	12.12
104	518	16	47.2
188	144	9	33.95
110	116	73	22.49
389	120	5	13.23
445	14	13	25.43
551	113	4	8.92
3071	134	3	28.26
4813	104	3	19.71
109	157	14	6.81
1399	14	3	5.61
109	255	12	20.86
139	702	5	33.11
104	4038	3	15.28
126	2120	3	21.03
101	2783	3	10.56
103	291	46	157.28
169	110	14	11.97
338	105	7	5.45
266	119	6	11.44
1556	12	3	6.11
418	137	3	12.14
112	1000	3	9.05
1569	126	3	18.16
811	12	7	14.76
210	101	24	19.11
101	5015	3	18.6
140	232	7	27.61
191	105	26	31.75
113	210	11	15.61
412	12	12	18.09
1078	101	15	73.83
543	102	32	146.28
108	814	3	6.32
1168	111	4	15.54
4250	2040	4	83.35
107	3664	3	19.49
602	233	4	32.16
4077	118	3	23.44
564	14	10	20.26
104	1536	5	17.08
103	2784	3	11.32
105	1064	5	13.67
3251	104	5	32.84
1635	14	4	11.83
702	14	4	3.87
2312	111	4	22.73
688	270	3	25.33
110	440	5	9.41
101	1394	7	24.64
104	315	8	4.1
132	123	14	12.37
267	157	5	22.62
1573	120	3	15.66
2438	14	3	10.02
406	121	9	35.54
2053	105	3	10.06
5488	108	3	24.32
177	101	22	5.29
12	599	5	4.5
2855	126	3	23.28
1013	891	3	38.2
441	12	11	16.48
102	393	9	7.85
511	105	5	5.76
642	101	5	4.85
156	106	23	16.79
661	105	4	5.19
884	12	10	31.34
121	2196	4	27.86
107	2892	3	15.74
120	246	48	281.92
103	1749	10	58.03
115	1547	3	13.12
355	1300	4	46.36
12	244	21	21.66
691	123	4	16.41
12	102	1024	611.95
2339	102	5	22.92
290	173	8	50.3
113	834	3	8.02
1193	14	3	4.56
820	118	13	85.25
115	140	17	11.72
181	251	3	11.7
107	1220	3	8.99
4445	107	3	23.95
112	353	4	4.55
12	1373	3	5.24
391	357	53	814.38
261	304	3	18.02
119	442	7	25.33
104	2046	4	14.29
207	149	3	7.02
261	12	14	9.12
1672	119	4	24.24
103	2583	3	10.15
1104	121	3	13.17
104	1849	3	8.02
109	765	5	14.83
118	882	4	15.99
2440	122	6	53.6
898	102	4	5.09
2984	107	6	47.9
1951	102	3	7.76
376	134	3	10.28
106	1760	4	16.42
1006	107	10	51.18
125	113	26	5.68
115	447	5	11.23
120	1262	3	14.19
118	2276	5	36.01
3170	102	3	12.12
4583	107	3	23.95
911	14	4	5.99
498	104	14	35.43
112	164	29	60.47
111	4019	4	33.7
851	366	3	29.83
204	224	8	48.45
4158	114	3	21.76
1204	9	3	23.72
369	8	12	92.39
646	104	7	12.73
105	2966	3	13.02
111	4816	3	25.28
880	14	4	5.69
101	1756	5	16.4
182	115	14	19.24
327	124	7	23.75
104	1027	6	15.43
268	112	82	553.51
986	12	4	6.14
111	587	5	12.8
1430	101	4	9.58
1616	176	3	26.58
1048	12	4	6.48
193	194	5	21.54
121	671	28	240.96
107	284	6	5.2
461	105	14	38.82
666	108	11	47.18
312	244	3	17.46
111	362	53	348
241	114	48	232
3347	107	4	26.96
1476	581	3	38
199	107	47	154.68
101	1667	7	29.35
1924	102	4	12.98
1282	14	3	5.23
703	104	31	194.9
104	858	9	27.67
1046	1908	4	62.24
1264	102	6	17.97
305	142	3	10.15
981	14	4	6.29
111	1302	6	30.64
119	173	10	13.6
1253	14	3	5.23
1665	104	3	7.43
101	1033	13	55.36
114	642	5	15.5
111	4124	4	33.7
4176	106	3	18.44
102	2036	3	7.76
102	2088	5	19.11
101	2165	3	8.48
102	1884	4	11.98
694	108	9	35.74
284	106	7	5.91
2795	105	4	20.7
112	580	3	5.36
633	321	3	26.08
255	115	10	19.79
102	1831	3	7.09
111	1558	9	62.44
194	244	3	12.42
105	1278	15	105.84
101	852	4	4.75
102	3423	4	19.98
1131	14	4	7.76
750	118	21	159.14
104	2029	3	8.71
105	466	6	7.34
16	159	4	6.14
107	4694	3	23.95
1897	113	3	13.97
104	672	5	6.66
122	233	23	95.53
110	1038	3	8.82
1878	107	4	18.69
317	113	54	338.51
785	118	8	41.35
1770	104	3	8.02
12	148	58	48.83
718	105	11	38.48
1939	12	3	7.88
168	274	3	11.88
344	343	83	1482.62
1425	110	10	70.11
1278	12	4	8.66
225	115	15	33.74
126	480	4	14.24
2092	223	3	31.68
636	230	4	32.51
267	110	8	11.21
104	168	74	157.87
115	5419	3	26.39
132	265	3	6.93
110	379	4	4.77
107	4336	3	23.95
117	101	206	64.03
117	302	37	202.34
102	346	27	68.44
102	497	9	12.3
120	773	8	44.19
741	107	8	29.89
136	525	13	99.74
103	1213	3	5
1471	113	3	12.22
121	420	3	5.97
2142	118	7	59.15
2377	111	4	24.23
1215	8	4	34.55
103	593	8	14.26
118	3139	3	21.23
264	104	38	100.28
319	118	38	226.48
1310	104	5	14.51
114	445	8	24.69
119	1056	5	25.93
101	138	158	346.94
1845	103	3	7.74
1177	105	4	10.44
506	1761	4	53.42
804	183	3	21.74
350	12	11	10.63
3584	12	3	14.4
1252	13	4	42.73
184	204	4	15.42
507	112	3	4.47
1280	122	4	22.3
293	122	22	111.11
101	446	23	67.96
109	110	89	13.32
104	1189	3	4.93
1327	105	4	11.48
109	160	21	22.78
2115	108	5	30.05
388	106	7	10.56
807	149	4	27.28
178	122	45	198.78
108	914	8	35.65
113	490	3	4.36
106	1142	4	12.08
103	191	28	25.37
418	120	3	5.84
1088	118	6	32.4
5236	4728	3	73.51
101	4927	3	18.6
115	983	4	14.77
113	355	4	4.77
8	369	3	14.46
437	114	12	46.13
289	129	3	6.84
358	1936	4	51.59
634	113	12	58.09
216	118	6	6.28
1136	118	13	99.88
110	2940	3	16.99
102	301	17	21.35
141	415	21	177.01
659	1211	4	52.84
120	908	10	65.45
271	8	3	11.6
494	113	10	37.31
1391	114	3	11.96
476	107	23	111.18
886	8	3	21.35
104	502	7	8.77
110	133	26	17.01
246	105	10	5.74
104	553	17	55.05
353	106	9	15.2
101	1290	3	4.69
228	101	142	729.15
282	117	36	186.49
2874	12	3	10.76
111	1053	12	74.46
2318	293	8	123.77
117	345	4	5.79
102	1241	4	7.99
115	606	3	6.13
113	231	6	4.52
103	572	9	17.2
826	14	9	25.63
102	1197	3	4.1
158	157	22	118.76
124	116	33	15.18
1903	1929	4	69.89
459	14	12	22.46
1386	14	3	5.61
2434	130	5	49.19
375	153	3	13.23
111	5408	3	25.28
229	214	170	2656.15
119	931	8	47.62
101	215	44	79.86
1993	119	4	26.26
104	1566	7	30.07
101	151	146	388.68
103	2882	3	11.32
110	1346	3	11
184	203	5	21.33
104	293	9	5.02
101	1415	8	32.74
306	1437	4	46
102	2785	4	17.43
104	176	35	35.29
2819	833	3	46.6
688	12	5	5.77
111	612	6	18.06
117	128	33	33.58
105	894	3	4.33
550	12	13	30.85
998	122	11	79.87
105	954	3	4.77
413	102	14	24.44
102	545	8	11.03
103	1230	6	18.42
103	1282	4	9.35
924	111	8	38.14
2025	104	6	28.19
12	696	5	6.01
451	107	7	15.28
208	2245	3	31.9
296	144	14	90.57
187	109	39	106.41
110	204	7	3.93
2500	126	4	32.56
409	103	15	30.34
793	12	4	4.47
104	474	12	24.83
2157	108	3	13.91
717	106	3	4.43
111	1002	17	122.98
157	119	8	5.66
1339	85	3	36.27
111	866	15	93.09
540	137	4	21.16
822	12	11	34.88
119	750	4	15.4
4267	106	3	22.9
787	121	6	29.58
108	889	3	6.97
3226	110	4	28.65
3760	103	4	25.86
103	317	31	84.93
103	258	21	28.78
115	928	4	14.41
504	120	4	11.54
985	102	13	53.72
134	195	4	7.65
111	1181	17	143.31
1225	102	3	4.41
107	1514	4	16.95
1581	105	3	8.2
12	1210	3	4.52
112	280	5	4.98
190	221	177	2604.89
1347	103	3	5.73
103	768	12	39.61
1127	126	5	31.48
376	108	20	77.71
211	172	3	9.38
101	2196	3	8.48
101	4216	4	24.8
111	2853	5	36.75
1965	103	8	45.52
501	105	6	8.26
405	165	5	30.19
1244	121	5	28.9
789	110	3	7.1
258	103	21	28.78
610	105	4	4.51
102	731	17	64.39
897	12	5	8.47
102	799	6	10.64
101	3468	3	12.05
1014	102	5	9.52
223	1760	4	43.12
199	120	5	4.11
105	140	24	3.92
173	776	3	20.99
598	294	4	35.83
3418	111	3	18.61
16	200	4	9.59
274	14	18	23.24
1333	14	3	5.61
105	447	9	16.35
12	3005	3	12.26
3255	2240	3	56.2
2344	107	5	31.61
262	102	49	139.34
111	2972	4	26.13
112	1297	3	11.1
12	337	9	5.36
3046	126	5	52.62
942	126	3	14.24
237	163	7	34.6
137	12	72	62.05
107	489	5	8.74
147	247	3	8.51
103	1743	9	47.91
115	1577	6	36.3
147	103	38	15.7
103	1795	6	25.65
1682	122	3	16.88
265	106	9	8.86
477	1016	3	33.12
130	337	3	8.89
102	1750	4	11.11
394	101	9	7.71
101	2554	7	43.4
951	999	3	38.76
105	1209	7	27.99
1218	130	5	37.75
146	389	11	74.84
119	424	3	5.84
101	771	18	74.14
2379	107	4	22.48
1490	111	12	94.12
518	104	5	4.2
3715	8	4	52.51
103	1008	4	6.78
115	313	6	10.02
1341	114	6	33.55
1137	107	4	13.38
438	111	5	9.5
217	164	6	26.04
4514	102	3	18.67
238	233	9	61.72
130	224	4	9.02
1089	107	5	18.54
130	173	11	34.47
3669	3715	4	95.71
801	111	7	28.68
309	14	13	13.74
3878	104	4	26.28
114	858	7	32.03
725	104	4	4.5
2149	14	3	9.08
316	162	24	205.7
101	603	15	43.26
717	1736	3	40.91
121	3447	5	48.61
387	119	25	149.79
2486	1013	4	65.7
108	228	19	40.08
101	2090	3	7.7
101	1954	3	7.7
172	139	14	58.15
567	108	4	7.34
2022	12	4	13.16
120	3094	3	22.31
150	573	5	32.35
121	4233	4	38.88
108	1453	5	23.48
4173	112	4	34.38
1512	110	5	25.94
1117	12	4	7.25
2279	107	5	29.44
252	114	12	26.46
109	3509	4	27.56
103	1832	7	33.28
959	14	4	6.29
101	3300	5	31
126	577	3	10.36
126	407	9	42.47
111	5126	3	25.28
3638	134	4	46.64
1054	107	10	52.49
830	111	3	7.37
1763	111	3	13.27
107	401	6	9.62
111	2953	5	36.75
1132	102	13	60.09
571	111	3	4.83
122	2770	6	59.32
2983	153	3	29.78
102	846	12	41.24
101	3421	5	31
111	4733	3	25.28
1113	14	3	4.27
107	153	28	33.92
107	326	5	4.31
107	251	7	5.13
119	1487	5	30.99
106	2211	4	19.62
4403	108	3	24.32
676	105	4	5.57
101	1833	3	7.03
479	117	3	5.04
111	408	6	12.14
834	108	4	10.87
3383	106	3	16.26
105	124	79	32.2
171	106	22	21.56
932	12	5	8.86
101	1063	10	35.2
166	137	6	13.71
108	361	6	8.73
103	678	12	36.01
101	2199	4	14.08
135	4234	3	30.49
103	753	5	7.3
694	134	9	67.11
1239	107	5	20.45
1062	14	4	6.98
120	1141	8	52.81
103	813	6	11.87
3087	107	4	26.96
111	4150	3	20.81
165	14	32	19.86
139	153	4	5.51
3916	111	3	20.81
118	422	10	39.31
111	1677	11	92.71
206	123	9	20.08
111	1857	5	28.42
751	107	5	13.81
517	14	7	8.66
184	542	3	18.71
923	118	5	22.8
110	1433	4	17.84
119	648	4	13.95
2507	102	4	15.6
360	107	5	5.3
114	105	228	171.64
180	119	9	11.35
1451	12	3	5.65
2542	432	4	56.63
2750	12	4	17.62
102	1468	8	32.91
103	243	16	12.24
107	658	4	8.21
215	232	3	12.78
121	138	81	332.48
364	12	16	26.68
102	339	17	26.22
106	356	29	117.29
1996	110	5	29.78
871	110	23	179.56
186	924	9	91.77
851	862	5	67.37
648	106	7	19.26
16	948	3	18.86
1600	14	4	11.06
111	1087	3	9.18
150	827	4	28.05
389	107	20	77.19
102	5110	3	18.67
188	145	3	5.37
1822	113	5	29.61
329	118	38	231.6
104	445	8	9.83
102	5006	3	18.67
104	385	25	75.66
103	3884	3	14.97
2880	107	6	47.9
117	191	7	5.09
3485	401	4	60.28
283	3796	3	41.43
1416	396	4	49.01
1409	114	8	52.77
102	2748	3	10.62
727	14	7	13.79
103	4139	3	14.97
1852	14	5	18.64
132	104	46	11.34
170	253	6	30.08
101	1444	6	19.9
12	630	12	30.84
121	386	4	9.14
107	1016	5	17.46
12	733	5	6.54
177	128	15	50.24
259	105	10	7
107	912	10	48.83
111	2511	7	58.99
1604	12	3	6.11
1456	106	3	9.3
136	555	4	20.84
917	105	3	4.54
3954	110	4	33.62
2681	578	3	43.73
120	727	12	75.01
769	106	6	17.25
4227	12	3	14.4
1497	115	3	13.12
158	238	3	9.49
210	225	3	12.48
108	2592	3	14.89
103	555	14	37.89
2216	101	6	28.39
2363	108	3	14.89
101	2965	3	10.56
113	330	4	4.22
113	278	7	10.78
108	618	3	4.55
3298	490	5	84.49
184	116	50	195
889	111	6	24.1
109	380	8	17.04
416	431	4	36.42
101	248	36	71.28
2646	209	3	34.17
104	1545	6	23.24
105	1835	3	9.36
4876	117	3	27.09
108	612	3	4.42
122	1986	9	89
2266	108	4	21.47
431	14	8	8.31
695	107	3	5.12
180	490	3	17.42
103	375	8	6.34
135	2960	4	39.02
113	328	4	4.15
103	427	14	28.58
679	130	7	46.65
2926	104	5	27.51
462	14	7	6.96
1385	14	3	5.61
127	186	6	9.36
1765	102	3	7.09
844	102	6	11.51
114	1191	17	148.73
103	1197	3	4.68
1670	113	9	67.66
4425	102	3	18.67
102	572	9	15.37
1372	102	8	31.21
441	102	15	30.46
103	1317	4	9.35
103	1241	3	5
105	1065	5	13.67
117	318	4	4.88
1590	256	3	31.3
105	1013	3	5.01
578	12	28	125.53
110	363	6	10.3
101	1395	4	8.97
103	3937	3	14.97
198	108	20	34.97
115	3396	3	19.71
4279	103	3	19.39
107	4607	3	23.95
458	12	9	11.23
105	808	5	10.71
105	756	4	6.21
104	399	10	13.09
101	1310	7	23.41
170	449	4	23.94
110	288	5	4.7
104	517	22	81.5
1260	108	8	44.37
101	1190	10	39.62
997	119	8	49.4
582	14	8	13.6
296	242	4	24.99
136	175	4	6.65
2933	109	4	24.96
102	258	34	69.45
102	317	18	26.47
112	609	4	9.55
117	4087	3	22.61
2388	14	3	10.02
124	507	4	14.03
126	2119	5	42.06
101	4835	3	18.6
101	2842	3	10.56
689	14	12	35.49
191	503	3	18.68
266	118	6	9.82
560	102	30	135.22
1198	2728	3	49.35
144	117	19	20.83
2708	115	3	18.15
9	190	44	351.12
109	204	10	8.42
101	370	15	23.84
104	1281	5	14.51
1321	439	12	186.16
103	799	8	20.43
1006	106	3	6.47
487	101	6	4.25
1520	849	11	199.77
320	121	3	3.96
1330	12	5	13.9
112	106	195	160.76
553	119	8	35.96
101	1061	14	62.93
2537	118	5	38.2
110	1897	3	13.21
119	189	13	27.71
1141	114	3	10.39
119	142	13	12.32
108	359	14	41.62
305	224	3	16.34
650	111	3	5.61
108	494	5	9.42
116	102	1045	3161.19
2354	102	7	43.56
135	1670	3	22.14
104	1026	8	25.64
4545	1774	3	61.29
268	113	24	89.8
134	1518	5	42.05
118	1645	5	31.5
103	2005	6	27.57
1491	108	3	10.62
1567	101	5	15.35
152	162	3	4.67
2731	110	3	16.99
121	651	3	9.18
796	122	4	17.22
1185	106	7	30.84
5444	110	3	25.21
657	101	26	122.18
880	103	16	73.54
108	4073	3	19.85
